2021-03-01,09:03:33.068891,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:03:35.175264,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,9
2021-03-01,09:03:40.602360,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:03:49.101204,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:03:49.101204,VN30F2104,1188.20,1188.00,1195.80,1195.90,1185.00,2
2021-03-01,09:04:05.411485,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:04:12.850159,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:04:35.095380,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:04:39.317294,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:04:43.036585,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:04:47.136241,VN30F2103,1185.90,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:04:50.705223,VN30F2103,1186.10,1183.50,1193.00,1194.00,1182.40,56
2021-03-01,09:04:55.014906,VN30F2103,1185.90,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:04:59.074497,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:05:07.225779,VN30F2104,1189.10,1188.00,1195.80,1195.90,1185.00,2
2021-03-01,09:05:10.590815,VN30F2103,1186.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:05:14.970298,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,8
2021-03-01,09:05:21.228288,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,7
2021-03-01,09:05:24.995238,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:05:32.864091,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:05:37.201193,VN30F2103,1186.90,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:05:41.268930,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:05:45.110926,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:05:49.100670,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:05:55.061229,VN30F2103,1186.90,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:05:58.670032,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:06:02.289257,VN30F2106,1188.10,1185.70,1198.00,1198.00,1185.70,2
2021-03-01,09:06:12.917740,VN30F2103,1187.60,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:06:14.992838,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:06:35.142776,VN30F2103,1187.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:06:50.824923,VN30F2104,1189.20,1188.00,1195.80,1195.90,1185.00,3
2021-03-01,09:06:55.071527,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:06:58.836450,VN30F2103,1187.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:07:08.745656,VN30F2103,1188.50,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:07:15.127143,VN30F2104,1190.20,1188.00,1195.80,1195.90,1185.00,1
2021-03-01,09:07:18.910367,VN30F2103,1188.80,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:07:23.060264,VN30F2103,1188.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:07:35.195555,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:07:45.174398,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:07:48.809116,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:08:49.277879,VN30F2103,1187.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:09:49.612601,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:09:51.144714,VN30F2103,1187.70,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:09:57.522659,VN30F2103,1187.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:10:11.522561,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:10:16.950393,VN30F2103,1187.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:10:41.251413,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:10:58.992109,VN30F2103,1188.40,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:11:04.322440,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:11:19.727050,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:11:21.116868,VN30F2103,1188.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:11:31.172208,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:11:33.247546,VN30F2103,1188.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:11:43.540757,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:11:47.506251,VN30F2106,1191.20,1185.70,1198.00,1198.00,1185.70,1
2021-03-01,09:11:48.849711,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:11:57.244244,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:12:08.950994,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:12:13.165218,VN30F2103,1187.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:12:17.312416,VN30F2103,1187.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:12:25.331275,VN30F2103,1187.20,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:12:27.445916,VN30F2103,1187.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:12:33.227410,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:12:40.900981,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:12:47.391929,VN30F2109,1213.00,1185.10,1198.50,1213.00,1176.00,245
2021-03-01,09:12:56.989349,VN30F2109,1190.90,1185.10,1198.50,1213.00,1176.00,1
2021-03-01,09:13:15.469166,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:13:17.482501,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:13:21.204809,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:13:31.271928,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:13:51.377942,VN30F2103,1187.70,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:13:59.288504,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:14:03.319344,VN30F2103,1187.90,1183.50,1193.00,1194.00,1182.40,8
2021-03-01,09:14:07.114986,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:14:25.480458,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:14:31.377017,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:14:37.024441,VN30F2104,1190.00,1188.00,1195.80,1195.90,1185.00,2
2021-03-01,09:14:43.417347,VN30F2103,1188.90,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:14:51.526360,VN30F2103,1188.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:14:55.419920,VN30F2103,1189.00,1183.50,1193.00,1194.00,1182.40,20
2021-03-01,09:15:11.308733,VN30F2104,1190.10,1188.00,1195.80,1195.90,1185.00,1
2021-03-01,09:15:16.976357,VN30F2103,1188.90,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:15:19.625919,VN30F2103,1189.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:15:25.368940,VN30F2103,1189.00,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:15:27.561615,VN30F2103,1189.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:15:31.449375,VN30F2103,1188.90,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:15:33.698853,VN30F2103,1189.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:15:36.985792,VN30F2103,1188.90,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:15:39.271503,VN30F2103,1189.00,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:15:43.777173,VN30F2103,1188.80,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:15:47.706275,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:15:53.712904,VN30F2103,1188.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:16:04.125172,VN30F2103,1188.40,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:16:07.574261,VN30F2103,1188.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:16:14.127035,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:16:29.781154,VN30F2103,1188.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:17:02.669738,VN30F2103,1187.60,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:17:27.240500,VN30F2103,1187.70,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:17:39.470092,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:17:57.374713,VN30F2103,1188.30,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:17:59.479210,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:18:07.900899,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:18:09.564586,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:18:17.388132,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:18:19.457552,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:18:25.696795,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:18:31.393302,VN30F2103,1188.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:18:35.215388,VN30F2103,1188.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:18:39.344499,VN30F2103,1188.20,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:18:45.241007,VN30F2103,1187.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:18:59.389137,VN30F2103,1187.90,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:19:11.269265,VN30F2103,1187.50,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:19:21.484061,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:19:29.363756,VN30F2103,1187.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:19:31.551889,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,12
2021-03-01,09:19:35.613499,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:19:39.238606,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:19:47.143247,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:19:49.361545,VN30F2103,1186.40,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:19:51.448193,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:19:59.541044,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:20:11.381784,VN30F2103,1186.40,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:20:15.634415,VN30F2103,1186.90,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:20:21.667284,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:20:27.615181,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:20:31.515544,VN30F2103,1187.10,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:20:33.996423,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:20:45.600100,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,9
2021-03-01,09:20:49.794791,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:21:15.626330,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:21:20.493324,VN30F2103,1187.30,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:21:25.708004,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:21:59.447252,VN30F2103,1187.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:22:11.630372,VN30F2103,1187.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:22:15.812107,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,7
2021-03-01,09:22:19.847133,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,20
2021-03-01,09:22:23.675532,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:22:27.913132,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,8
2021-03-01,09:22:31.735231,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,15
2021-03-01,09:22:37.913506,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:23:09.628377,VN30F2103,1187.10,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:23:27.400882,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:23:35.732827,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:23:37.925738,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:23:43.542333,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,12
2021-03-01,09:23:45.891829,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:23:53.755952,VN30F2103,1186.40,1183.50,1193.00,1194.00,1182.40,8
2021-03-01,09:23:55.679134,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:24:02.426126,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:24:03.943477,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:24:07.895713,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:24:15.655619,VN30F2103,1186.10,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:24:21.661584,VN30F2103,1185.90,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:24:25.947893,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:24:30.238942,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:24:41.528022,VN30F2104,1187.20,1188.00,1195.80,1195.90,1185.00,3
2021-03-01,09:25:01.875030,VN30F2103,1185.90,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:25:06.076306,VN30F2103,1185.60,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:25:08.005556,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,40
2021-03-01,09:25:13.951260,VN30F2103,1185.50,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:25:17.762617,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:25:23.948373,VN30F2103,1185.40,1183.50,1193.00,1194.00,1182.40,15
2021-03-01,09:25:29.539689,VN30F2103,1185.60,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:25:29.539689,VN30F2104,1187.30,1188.00,1195.80,1195.90,1185.00,1
2021-03-01,09:25:31.813450,VN30F2103,1185.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:25:36.044829,VN30F2103,1185.30,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:25:39.753277,VN30F2103,1185.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:25:49.713826,VN30F2103,1185.60,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:25:51.736186,VN30F2103,1185.40,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:26:05.396453,VN30F2103,1185.00,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:26:06.029341,VN30F2103,1185.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:26:33.917620,VN30F2103,1185.30,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:26:37.762427,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:26:47.894704,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:27:09.960844,VN30F2103,1185.50,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:27:15.740928,VN30F2103,1185.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:27:17.907289,VN30F2103,1185.40,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:27:21.706096,VN30F2103,1185.60,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:27:31.609274,VN30F2103,1184.80,1183.50,1193.00,1194.00,1182.40,9
2021-03-01,09:27:35.732926,VN30F2103,1184.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:27:43.979281,VN30F2103,1185.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:27:45.926974,VN30F2103,1184.80,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:27:50.208352,VN30F2103,1184.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:27:51.813863,VN30F2103,1185.00,1183.50,1193.00,1194.00,1182.40,8
2021-03-01,09:27:53.838639,VN30F2103,1184.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:27:56.474490,VN30F2103,1184.70,1183.50,1193.00,1194.00,1182.40,11
2021-03-01,09:27:59.887805,VN30F2103,1185.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:28:02.045340,VN30F2103,1184.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:28:09.625058,VN30F2103,1184.60,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:28:30.729953,VN30F2103,1184.60,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:28:31.829242,VN30F2103,1184.80,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:28:37.955577,VN30F2103,1184.50,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:28:40.230563,VN30F2103,1184.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:28:47.980944,VN30F2103,1184.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:28:51.728239,VN30F2103,1184.70,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:28:57.972950,VN30F2103,1184.90,1183.50,1193.00,1194.00,1182.40,11
2021-03-01,09:28:59.542913,VN30F2103,1184.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:29:03.891164,VN30F2103,1185.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:29:13.880266,VN30F2103,1185.10,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:29:21.829663,VN30F2103,1185.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:29:23.889991,VN30F2103,1185.30,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:29:26.230497,VN30F2103,1185.20,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:29:30.384146,VN30F2103,1185.30,1183.50,1193.00,1194.00,1182.40,15
2021-03-01,09:29:33.973136,VN30F2103,1185.50,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:29:38.984727,VN30F2103,1185.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:29:49.623318,VN30F2103,1185.70,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:29:53.930504,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:30:03.368563,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:30:07.040891,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:30:14.913493,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:30:17.156552,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:30:29.146552,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:30:35.049072,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:30:51.543043,VN30F2103,1185.80,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:31:04.484822,VN30F2103,1185.90,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:31:08.870347,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,7
2021-03-01,09:31:16.596224,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,8
2021-03-01,09:31:23.106095,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,7
2021-03-01,09:31:33.083114,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:31:36.875770,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:31:43.181815,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:31:45.125691,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:31:48.975305,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,3
2021-03-01,09:31:56.696928,VN30F2103,1186.30,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:32:05.437158,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:32:15.257354,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:33:03.573216,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:33:27.099368,VN30F2103,1186.00,1183.50,1193.00,1194.00,1182.40,27
2021-03-01,09:33:33.787518,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:33:55.456095,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:34:01.032421,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:34:13.066596,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,7
2021-03-01,09:34:15.091723,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:34:27.175727,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:34:39.343343,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:35:35.252319,VN30F2103,1186.20,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:35:43.664528,VN30F2103,1186.40,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:35:53.293507,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:35:57.346774,VN30F2103,1186.70,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:36:05.414186,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,10
2021-03-01,09:36:25.125977,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,15
2021-03-01,09:36:28.990352,VN30F2103,1187.40,1183.50,1193.00,1194.00,1182.40,6
2021-03-01,09:36:33.762427,VN30F2103,1187.30,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:36:46.980815,VN30F2103,1187.20,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:36:51.163500,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:37:01.161700,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:37:06.930586,VN30F2103,1187.00,1183.50,1193.00,1194.00,1182.40,4
2021-03-01,09:37:13.254931,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:37:23.473573,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,5
2021-03-01,09:37:27.041553,VN30F2103,1186.80,1183.50,1193.00,1194.00,1182.40,1
2021-03-01,09:37:31.262081,VN30F2103,1186.60,1183.50,1193.00,1194.00,1182.40,2
2021-03-01,09:37:35.966843,VN30F2103,1186.50,1183.50,1193.00,1194.00,1182.40,1
