datetime,price,tickersymbol,futurecontractcode
2024-01-02 09:20:33.057794,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:20:33.057794,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:20:45.435449,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:20:45.435449,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:20:45.435449,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:20:49.486923,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:20:49.486923,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:20:49.486923,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:20:53.764554,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:20:53.764554,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:20:53.764554,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:20:56.617346,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:20:56.617346,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:20:56.617346,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:20:58.841392,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:20:58.841392,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:20:58.841392,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:03.385254,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:03.385254,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:03.385254,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:05.059658,1141.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:05.059658,1141.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:05.059658,1141.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:09.087308,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:09.087308,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:09.087308,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:15.406430,1141.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:15.406430,1141.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:15.406430,1141.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:23.538518,1141.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:23.538518,1141.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:23.538518,1141.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:32.713554,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:32.713554,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:32.713554,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:39.032724,1141.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:39.032724,1141.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:39.032724,1141.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:41.072471,1141.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:41.072471,1141.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:41.072471,1141.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:49.421322,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:49.421322,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:49.421322,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:51.460263,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:51.460263,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:51.460263,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:53.475634,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:53.475634,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:53.475634,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:57.548154,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:57.548154,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:57.548154,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:21:59.593872,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:21:59.593872,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:21:59.593872,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:00.957467,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:00.957467,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:00.957467,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:04.881125,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:04.881125,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:04.881125,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:06.743177,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:06.743177,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:06.743177,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:08.973865,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:08.973865,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:08.973865,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:11.283801,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:11.283801,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:11.283801,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:15.303407,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:15.303407,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:15.303407,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:17.360109,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:17.360109,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:17.360109,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:19.386700,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:19.386700,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:19.386700,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:21.439145,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:21.439145,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:21.439145,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:23.655853,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:23.655853,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:23.655853,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:28.728487,1141.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:28.728487,1141.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:28.728487,1141.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:32.827216,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:32.827216,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:32.827216,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:49.520753,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:49.520753,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:49.520753,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:53.402208,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:53.402208,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:53.402208,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:57.469961,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:57.469961,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:57.469961,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:22:59.729490,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:22:59.729490,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:22:59.729490,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:19.360075,1140.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:19.360075,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:19.360075,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:21.389859,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:21.389859,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:21.389859,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:23.425341,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:23.425341,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:23.425341,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:27.482690,1140.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:27.482690,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:27.482690,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:29.534611,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:29.534611,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:29.534611,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:31.547457,1140.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:31.547457,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:31.547457,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:34.642799,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:34.642799,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:34.642799,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:53.352974,1140.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:53.352974,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:53.352974,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:55.425502,1140.90,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:55.425502,1140.90,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:55.425502,1140.90,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:57.412985,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:57.412985,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:57.412985,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:23:59.458253,1140.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:23:59.458253,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:23:59.458253,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:03.534780,1140.80,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:03.534780,1140.80,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:03.534780,1140.80,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:08.674647,1140.70,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:08.674647,1140.70,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:08.674647,1140.70,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:12.895251,1140.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:12.895251,1140.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:12.895251,1140.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:19.102153,1140.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:19.102153,1140.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:19.102153,1140.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:27.222822,1140.60,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:27.222822,1140.60,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:27.222822,1140.60,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:29.313637,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:29.313637,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:29.313637,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:40.696834,1140.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:40.696834,1140.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:40.696834,1140.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:42.929284,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:42.929284,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:42.929284,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:57.396026,1140.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:57.396026,1140.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:57.396026,1140.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:24:59.426909,1140.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:24:59.426909,1140.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:24:59.426909,1140.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:09.832128,1140.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:09.832128,1140.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:09.832128,1140.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:14.917329,1140.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:14.917329,1140.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:14.917329,1140.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:17.446897,1140.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:17.446897,1140.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:17.446897,1140.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:18.977740,1140.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:18.977740,1140.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:18.977740,1140.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:21.273444,1140.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:21.273444,1140.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:21.273444,1140.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:23.251396,1140.00,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:23.251396,1140.00,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:23.251396,1140.00,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:25.312203,1140.10,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:25.312203,1140.10,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:25.312203,1140.10,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:33.459983,1140.20,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:33.459983,1140.20,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:33.459983,1140.20,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:39.575466,1140.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:39.575466,1140.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:39.575466,1140.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:40.796821,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:40.796821,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:40.796821,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:55.276766,1140.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:55.276766,1140.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:55.276766,1140.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:57.308260,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:57.308260,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:57.308260,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:25:59.707127,1140.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:25:59.707127,1140.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:25:59.707127,1140.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:01.369336,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:01.369336,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:01.369336,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:10.716143,1140.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:10.716143,1140.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:10.716143,1140.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:13.025399,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:13.025399,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:13.025399,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:20.936269,1140.50,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:20.936269,1140.50,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:20.936269,1140.50,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:25.195000,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:25.195000,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:25.195000,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:29.271281,1140.30,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:29.271281,1140.30,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:29.271281,1140.30,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
2024-01-02 09:26:35.369919,1140.40,VN30F2401,"(VN30F2401,2024-01-01,VN30F1M)"
2024-01-02 09:26:35.369919,1140.40,VN30F2401,"(VN30F2401,2024-01-02,VN30F1M)"
2024-01-02 09:26:35.369919,1140.40,VN30F2401,"(VN30F2401,2024-01-03,VN30F1M)"
